Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-20 00:00:00-04:00,357.6000061035156,357.95001220703125,351.54998779296875,351.54998779296875,6799700,0.0,0.0
2026-08-21 00:00:00-04:00,354.07000732421875,356.8599853515625,350.3699951171875,351.5799865722656,8112100,0.0,0.0
2026-08-24 00:00:00-04:00,353.29998779296875,358.2799987792969,352.82000732421875,356.3900146484375,4394400,0.0,0.0
2026-08-25 00:00:00-04:00,357.0,357.3699951171875,353.07000732421875,356.69000244140625,4298000,0.0,0.0
2026-08-26 00:00:00-04:00,356.5,358.3500061035156,354.6000061035156,356.5,5796500,0.0,0.0
2026-08-27 00:00:00-04:00,354.67999267578125,357.57000732421875,352.2300109863281,354.2200012207031,5209900,0.0,0.0
2026-08-28 00:00:00-04:00,355.6700134277344,358.7300109863281,354.2200012207031,357.6199951171875,3914500,0.0,0.0
2026-08-31 00:00:00-04:00,355.8999938964844,357.7699890136719,354.7699890136719,356.0199890136719,7962900,0.0,0.0
2026-09-01 00:00:00-04:00,355.7300109863281,359.92999267578125,354.1199951171875,354.95001220703125,5079000,0.0,0.0
2026-09-02 00:00:00-04:00,357.54998779296875,361.4700012207031,353.7900085449219,356.2200012207031,5341400,0.0,0.0
2026-09-03 00:00:00-04:00,358.67999267578125,362.8500061035156,356.3900146484375,362.05999755859375,5414200,0.0,0.0
2026-09-04 00:00:00-04:00,361.0,362.8599853515625,355.20001220703125,358.6400146484375,4873500,0.0,0.0
2026-09-08 00:00:00-04:00,357.1000061035156,358.54998779296875,353.2300109863281,353.510009765625,5631400,0.0,0.0
2026-09-09 00:00:00-04:00,352.0,356.3299865722656,348.69000244140625,354.7099914550781,6318200,0.0,0.0
2026-09-10 00:00:00-04:00,353.510009765625,354.2200012207031,351.1199951171875,353.55999755859375,4184200,0.0,0.0
2026-09-11 00:00:00-04:00,358.32000732421875,360.04998779296875,354.7900085449219,356.2300109863281,5354600,0.0,0.0
2026-09-14 00:00:00-04:00,354.2300109863281,355.2799987792969,347.54998779296875,350.1300048828125,9609900,0.0,0.0
2026-09-15 00:00:00-04:00,351.0,354.70001220703125,343.07000732421875,352.489990234375,14026500,0.0,0.0
2026-09-16 00:00:00-04:00,353.3800048828125,355.6000061035156,344.69000244140625,348.9200134277344,8303400,0.0,0.0
2026-09-17 00:00:00-04:00,352.25,353.489990234375,345.2699890136719,349.30999755859375,6480100,0.0,0.0
2026-09-18 00:00:00-04:00,347.8900146484375,349.6700134277344,345.010009765625,349.6700134277344,18290400,0.0,0.0
